date,open,high,low,close,volume
2023-09-25,177.4641,179.8444,177.3278,179.2871,4974276
2023-09-26,178.8162,180.0071,176.7911,177.6799,7400787
2023-09-27,177.7777,179.9006,177.4992,179.8903,7344658
2023-09-28,180.0611,180.1112,177.5634,178.1379,3997565
2023-09-29,178.7628,179.4754,176.6739,176.8358,7607147
2023-10-02,177.1344,177.8803,175.9669,176.1459,6794258
2023-10-03,175.6903,177.5749,175.4439,177.4047,4163372
2023-10-04,177.5811,177.8305,175.4888,175.8484,4035893
2023-10-05,175.7063,176.4450,173.2911,174.2200,5050322
2023-10-06,174.1690,175.1440,169.9846,169.9867,5471194
2023-10-09,169.1705,169.4479,166.0096,166.5489,6417377
2023-10-10,166.8971,167.5620,165.2109,165.6618,2658272
2023-10-11,165.2222,166.1208,163.3081,163.4154,4148184
2023-10-12,163.8068,163.9986,163.4142,163.6149,6118519
2023-10-13,163.9998,164.0494,163.3925,163.8357,7206258
2023-10-16,163.8433,164.1848,163.5911,164.0702,6423258
2023-10-17,163.3989,163.5954,161.1428,161.8701,6332483
2023-10-18,161.8545,162.3681,159.7836,160.3126,4853469
2023-10-19,160.3725,160.6738,156.9346,157.2665,4554609
2023-10-20,158.2097,159.1501,157.9766,158.6094,5304691
2023-10-23,158.5532,161.1192,157.9189,160.5284,3768589
2023-10-24,160.5504,160.8282,158.9245,159.8735,3872444
2023-10-25,159.3527,159.5573,159.0328,159.5209,6903281
2023-10-26,159.3422,159.7502,159.0107,159.5590,4561465
2023-10-27,159.6412,161.6245,159.2123,161.3529,1429072
2023-10-30,162.2670,162.5452,161.1875,162.3382,2685279
2023-10-31,162.1621,165.4961,161.8886,164.9081,1251703
2023-11-01,165.2098,166.0408,164.0027,164.9812,5418990
2023-11-02,165.3743,166.2492,162.4109,162.7724,5509936
2023-11-03,162.5596,163.1503,160.4295,160.9455,7517516
2023-11-06,161.0451,161.0495,160.0196,160.6547,7409153
2023-11-07,161.1645,162.7363,160.7241,162.5369,7921910
2023-11-08,162.6679,163.7470,161.5377,161.8148,1120911
2023-11-09,161.6717,161.7643,159.8666,160.2664,4454608
2023-11-10,160.4635,164.6719,159.9678,164.4790,6955766
2023-11-13,164.9895,165.3646,163.2466,163.4110,6623184
2023-11-14,163.6681,164.8676,163.4855,164.0889,2168208
2023-11-15,163.7951,164.7765,163.4583,164.5335,5226141
2023-11-16,164.4195,165.0147,162.7662,162.7936,5140980
2023-11-17,162.9036,163.3673,161.5082,162.3163,2828282
2023-11-20,162.2025,163.3160,161.3673,161.8463,4042367
2023-11-21,161.9139,164.3572,161.5955,164.1086,4416889
2023-11-22,163.9501,165.3611,163.8541,164.3443,3848113
2023-11-23,164.6060,164.9850,160.9662,161.5340,2923215
2023-11-24,162.0679,165.0084,161.9830,164.6325,6400427
2023-11-27,165.1902,165.4412,164.9357,165.1443,2418967
2023-11-28,164.5224,164.6218,162.0612,162.8781,7365227
2023-11-29,162.2930,162.5208,161.9971,162.5005,7745015
2023-11-30,163.0058,163.0815,160.9355,161.1058,4409246
2023-12-01,160.8191,161.4549,158.6278,158.6705,4309599
2023-12-04,158.7005,160.8513,158.5712,160.6774,6026716
2023-12-05,160.5090,160.5430,159.7194,160.1175,7906918
2023-12-06,160.5072,160.8615,158.7715,159.1993,2051758
2023-12-07,159.0684,159.3625,158.2196,158.7484,2910050
2023-12-08,159.3743,159.4720,156.4865,156.5822,6145711
2023-12-11,157.1872,157.8150,154.4397,154.6575,5182481
2023-12-12,154.5082,154.9583,152.1014,152.9359,1686529
2023-12-13,152.8094,154.8166,152.5883,154.1984,3984882
2023-12-14,154.0405,154.0545,152.3572,153.0517,6751361
2023-12-15,152.4877,156.4905,151.7159,156.0118,5542742
2023-12-18,156.0582,157.4992,155.2833,156.9401,7681060
2023-12-19,156.8125,157.7291,154.0876,154.2742,5269243
2023-12-20,154.5205,154.8899,153.7747,154.5746,5545449
2023-12-21,155.3230,158.3580,154.9415,157.6189,1348418
2023-12-22,157.8457,158.5266,156.3642,156.4448,3630042
2023-12-25,156.3286,158.0583,156.0527,157.9447,1843615
2023-12-26,158.5470,159.0589,157.9521,158.5525,4356022
2023-12-27,158.7442,158.9344,158.2370,158.6397,3603404
2023-12-28,158.6002,160.0504,158.2474,159.6852,1398834
2023-12-29,160.1210,160.7222,158.4477,159.1187,2061654
2024-01-01,160.0093,162.3782,159.7678,162.2511,2706999
2024-01-02,162.1897,162.5455,161.2905,162.4007,3114641
2024-01-03,162.1668,162.4055,162.0234,162.0654,2342373
2024-01-04,162.1814,164.9146,161.9348,164.4220,3864039
2024-01-05,164.0826,164.2363,162.0180,162.2330,6153930
2024-01-08,163.3222,163.7700,159.6637,159.6757,7966806
2024-01-09,159.2968,159.4350,157.4659,157.8219,1988137
2024-01-10,158.5702,159.1435,158.3014,158.6419,1473629
2024-01-11,158.5612,161.9111,157.9325,161.3364,2404770
2024-01-12,161.0733,161.7847,159.5436,159.7693,1930597
2024-01-15,159.4964,160.3448,156.4605,156.7634,3563289
2024-01-16,156.9508,157.1152,156.0898,156.1380,2987866
2024-01-17,155.8554,156.7475,155.6691,156.4337,1725597
2024-01-18,155.8955,157.0456,155.8102,157.0043,2319662
2024-01-19,157.4711,158.3129,156.2795,156.6001,7884816
2024-01-22,156.9531,157.8583,156.9336,156.9681,6851680
2024-01-23,156.3212,158.7039,156.2610,158.4558,5429767
2024-01-24,158.2909,158.3181,157.6526,157.6622,4437080
2024-01-25,157.8261,158.2301,157.4417,157.8583,4297595
2024-01-26,157.1738,158.0331,156.7478,157.5304,5633322
2024-01-29,157.4434,157.4858,156.6083,156.8292,4470372
2024-01-30,156.5443,156.9390,156.0588,156.8774,6706369
2024-01-31,157.3910,158.4512,156.0942,156.3122,2633685
2024-02-01,156.8178,158.2215,156.3450,158.1558,1084504
2024-02-02,158.1178,159.0591,157.9873,158.6722,4723140
2024-02-05,158.6654,161.7126,158.5010,161.4410,4641079
2024-02-06,161.1853,161.5539,160.7620,160.7696,7948511
2024-02-07,160.2919,160.3533,158.3381,158.7996,1178680
2024-02-08,158.9010,160.4371,158.2110,160.1064,5687813
2024-02-09,160.5271,161.0139,160.0857,161.0007,5074196
2024-02-12,161.1822,161.3359,160.5618,161.1751,7743242
2024-02-13,161.7419,163.1955,161.5845,162.9779,1602766
2024-02-14,162.3924,163.9366,162.0419,163.1170,6415603
2024-02-15,163.3778,164.5984,163.2442,164.1462,6297681
2024-02-16,163.8269,163.8858,162.2787,162.7913,4897855
2024-02-19,162.2333,162.8166,160.2949,162.0101,1174614
2024-02-20,162.0421,165.5622,161.5001,165.2780,4107652
2024-02-21,164.9086,165.0129,163.8198,164.0449,2214227
2024-02-22,163.5628,164.1859,163.5564,163.8162,1145881
2024-02-23,163.7991,164.4744,162.8438,164.0338,1542132
2024-02-26,164.4825,166.8140,164.4629,166.4402,3810553
2024-02-27,166.5019,167.0373,163.3368,163.9276,4534586
2024-02-28,163.7221,163.9824,162.8345,162.9739,6492486
2024-02-29,163.4555,163.5787,159.4961,159.9124,1812136
2024-03-01,159.8372,159.9860,159.2284,159.9019,2673857
2024-03-04,160.0509,161.6488,159.7366,160.9509,7696677
2024-03-05,161.1651,161.7247,158.9899,159.7295,7942354
2024-03-06,159.1209,159.1480,158.5069,158.7977,7624882
2024-03-07,159.2132,160.9281,158.7487,160.8157,7084047
2024-03-08,161.1983,161.5680,159.8219,160.3595,5314732
2024-03-11,159.7999,159.8962,159.2750,159.8485,4631177
2024-03-12,159.8159,159.9101,157.3277,157.9171,1021377
2024-03-13,157.8790,157.9303,155.8872,155.9332,1339181
2024-03-14,155.9282,155.9630,153.1478,154.0005,2436053
2024-03-15,153.9403,155.6662,153.6321,155.2262,3097853
2024-03-18,155.4623,156.4328,154.9203,155.5298,2616149
2024-03-19,155.8703,158.3083,155.7422,158.0946,2477455
2024-03-20,158.3724,159.0997,157.5473,158.0195,7389100
2024-03-21,158.1450,158.7336,158.1346,158.2277,7608160
2024-03-22,157.9710,160.4301,157.6795,159.4760,5839529
2024-03-25,159.5860,160.2899,156.9967,157.4427,4623761
2024-03-26,157.1025,159.3854,156.9886,159.1577,7715896
2024-03-27,159.7458,160.3314,158.3263,158.4079,6623620
2024-03-28,158.2323,158.5737,157.5730,158.1891,7785446
2024-03-29,158.0017,159.3304,157.2300,158.4962,4490350
2024-04-01,158.9246,159.5489,158.8795,159.0081,5529608
2024-04-02,158.6608,159.3092,157.6530,157.8553,6810358
2024-04-03,157.4970,158.2431,156.1646,157.4120,4134527
2024-04-04,157.1629,157.9191,156.7766,156.9492,6898271
2024-04-05,157.3700,159.1465,157.1183,158.6625,2751878
2024-04-08,159.1042,161.3863,158.9333,160.8629,1115911
2024-04-09,160.5959,161.0595,159.5913,159.9519,1174916
2024-04-10,160.0310,160.8803,157.8140,158.3157,1857949
2024-04-11,158.6336,159.6190,157.5743,157.8173,4414271
2024-04-12,157.6549,158.3149,157.4179,158.2593,2770409
2024-04-15,158.3060,158.3837,155.3939,156.1336,6569279
2024-04-16,155.9683,158.4997,155.2124,157.1609,3892786
2024-04-17,156.5954,157.3990,155.4477,156.4663,2249502
2024-04-18,156.8682,158.1392,156.8197,157.6919,2057212
2024-04-19,157.8156,158.2886,157.0542,157.5015,3224827
2024-04-22,157.6215,160.0126,157.1867,159.6555,7093855
2024-04-23,159.4637,159.7114,155.9550,156.0334,3298062
2024-04-24,156.0357,159.0554,155.7281,158.8460,3658431
2024-04-25,159.2904,159.8588,155.6246,156.6895,5322326
2024-04-26,157.1056,157.2679,156.4132,156.5065,2255368
2024-04-29,156.5423,159.2302,156.2610,158.6916,3299665
2024-04-30,158.0639,159.6321,157.4401,158.9438,5189981
2024-05-01,159.4595,159.6459,157.1274,157.3396,5204107
2024-05-02,157.1891,157.7983,156.2845,156.7224,4459058
2024-05-03,156.8549,157.3473,153.4170,153.7011,6363480
2024-05-06,154.1220,154.4509,153.3048,153.6393,2087921
2024-05-07,153.7142,157.4189,153.6562,156.7383,6794233
2024-05-08,157.0851,158.9077,156.5949,157.9919,1229121
2024-05-09,157.9927,158.6507,156.6547,156.7550,6729222
2024-05-10,156.3970,158.7840,156.3699,158.4461,2271195
2024-05-13,158.2398,159.0510,156.4108,156.4470,2086561
2024-05-14,156.7075,157.2979,154.6027,155.1622,4264423
2024-05-15,154.9989,155.6403,154.7205,155.0141,6772851
2024-05-16,155.0213,155.4519,152.7714,153.4437,6655746
2024-05-17,152.9147,156.8090,152.6652,156.6194,6117836
2024-05-20,156.9758,157.6863,156.8831,157.4243,7687160
2024-05-21,157.6111,157.9963,155.0192,156.1778,2383237
2024-05-22,156.1295,156.4496,154.3394,154.4341,1185857
2024-05-23,154.7314,155.3231,154.4225,154.8495,7499750
2024-05-24,154.5662,154.8554,153.6278,154.7395,1361512
2024-05-27,154.8754,156.1819,154.5835,155.9633,2367399
2024-05-28,156.1743,156.7579,155.7916,156.4911,5518407
2024-05-29,156.4803,157.8357,156.3419,157.7325,2823434
2024-05-30,157.9618,159.8257,157.5283,159.7064,1778570
2024-05-31,159.9827,160.6805,159.6338,160.1523,5738065
2024-06-03,160.6036,162.1756,160.1908,162.0940,6992418
2024-06-04,162.4097,162.8091,161.2083,161.8185,5855424
2024-06-05,161.4902,161.5046,159.5298,159.8129,5046400
2024-06-06,159.8294,160.3321,158.8614,159.6440,3532340
2024-06-07,160.4389,161.0018,159.7771,160.8475,7329680
2024-06-10,161.2005,162.3391,161.0891,162.1182,1720784
2024-06-11,162.7227,164.6815,162.6902,164.4454,7880357
2024-06-12,164.4143,167.9995,164.1341,166.9055,5087409
2024-06-13,166.6326,167.0067,165.0543,165.5978,4444751
2024-06-14,165.2950,165.5574,164.2649,165.0132,3915942
2024-06-17,165.2995,168.1338,164.9191,166.6030,7184323
2024-06-18,166.2713,167.0113,165.4757,165.5052,4309867
2024-06-19,164.9731,166.8802,163.7998,166.5520,2851358
2024-06-20,166.6136,166.6286,162.7822,162.9827,5424165
2024-06-21,163.1053,163.4801,162.9269,163.4682,7838123
2024-06-24,162.0634,163.1243,161.4710,163.0618,6593242
2024-06-25,162.8688,163.7638,161.7623,162.0899,3505850
2024-06-26,162.0920,162.5637,161.2988,162.1653,2555691
2024-06-27,162.5130,162.7040,160.6527,161.0472,6448454
2024-06-28,160.4498,160.8622,159.5191,159.5941,2127025
2024-07-01,159.6620,160.6366,159.6055,160.5644,5971732
2024-07-02,160.7063,160.9878,158.8066,158.9260,7418642
2024-07-03,158.1828,159.1983,156.1431,156.8252,5346090
2024-07-04,156.6833,157.8482,153.7419,154.0838,4246740
2024-07-05,154.1901,154.6942,152.8226,153.2160,3789265
2024-07-08,153.0219,153.2536,152.0758,152.2528,5697785
2024-07-09,152.2205,152.6764,151.1891,151.7567,2970981
2024-07-10,150.8310,151.2253,150.2303,150.5365,2521630
2024-07-11,150.9601,153.8145,150.9251,153.4221,7498454
2024-07-12,153.3649,153.5107,152.8786,153.0465,5315573
2024-07-15,152.5659,152.8771,151.7112,152.0137,7821025
2024-07-16,152.2810,152.4862,151.3374,151.4846,6727308
2024-07-17,151.4396,151.9856,151.4067,151.9811,7355743
2024-07-18,152.1294,152.5338,150.4254,151.1082,4762598
2024-07-19,150.6084,151.2377,148.2528,148.3217,3839708
2024-07-22,148.7725,149.3201,148.4787,148.4916,3466974
2024-07-23,149.2944,151.3524,149.0459,150.9714,6348568
2024-07-24,150.7882,152.3114,150.5821,152.0863,3672316
2024-07-25,151.9138,153.3528,151.8460,152.9779,6446638
2024-07-26,152.8173,154.3172,152.4967,154.2461,3744862
2024-07-29,154.0712,157.4279,154.0200,156.6646,2774671
2024-07-30,156.7499,156.8921,156.2827,156.5123,5983513
2024-07-31,156.2956,156.6118,155.1429,155.1483,7970548
2024-08-01,155.3116,155.3603,154.5186,154.8070,1969295
2024-08-02,154.7299,155.3840,154.5998,155.2684,3524711
2024-08-05,154.7403,155.9425,154.0402,155.2468,3963386
2024-08-06,155.0916,155.2358,154.9551,154.9854,5989567
2024-08-07,155.0273,156.1796,154.7484,155.3623,3985876
2024-08-08,155.5449,156.2604,154.6376,154.8172,7868902
2024-08-09,155.5801,156.2047,154.2124,154.4621,2776587
2024-08-12,154.4189,156.0466,153.5158,155.6898,5122764
2024-08-13,155.9060,158.3791,155.4231,157.8161,1405028
2024-08-14,158.3614,160.1348,157.9227,160.0065,6420747
2024-08-15,160.0160,160.0287,158.7810,159.3600,5798491
2024-08-16,159.1573,159.5731,157.7311,158.1188,4714444
2024-08-19,157.8312,158.0666,155.5707,155.7358,4519212
2024-08-20,156.1697,157.9996,155.1373,157.8221,7653659
2024-08-21,157.8487,161.6406,157.5949,161.2726,2900393
2024-08-22,160.2390,160.7755,159.3557,159.4779,2655568
2024-08-23,159.3629,162.0309,158.0526,161.8013,1513966
2024-08-26,161.4473,161.4691,160.4961,160.9122,6927300
2024-08-27,161.6959,163.6558,161.2857,162.7317,2689643
2024-08-28,163.2150,165.0533,162.9017,164.7366,2653387
2024-08-29,164.5075,166.0342,164.2900,165.9555,6177709
2024-08-30,165.7405,166.4155,164.0667,164.2946,2983355
2024-09-02,164.1745,164.3674,163.0165,163.0680,4288468
2024-09-03,163.3369,164.4034,163.0458,164.2439,5512470
2024-09-04,164.6769,165.2497,162.2443,162.5435,1370472
2024-09-05,162.5900,165.3548,162.3677,164.7319,4732051
2024-09-06,165.1684,166.3100,164.1779,165.8597,4985648
2024-09-09,166.0403,167.3036,165.6251,166.6735,3060399
2024-09-10,166.5392,167.1914,166.5052,166.9842,1836811
2024-09-11,166.8910,167.2901,164.1387,164.9554,2350227
2024-09-12,164.5672,169.3523,163.9159,169.1164,1738375
2024-09-13,169.1155,169.3427,168.3220,168.6796,6350275
2024-09-16,168.4061,168.4676,167.2712,168.1560,6706773
2024-09-17,167.9087,170.6043,167.1356,170.4518,7500920
2024-09-18,170.6545,171.4239,170.5634,170.6503,5794865
2024-09-19,170.4518,172.5203,170.3329,171.9797,3713255
2024-09-20,171.7857,172.4447,170.3116,170.3827,2462876
2024-09-23,170.4371,170.4775,167.2142,168.1322,7184494
2024-09-24,168.1613,168.9097,166.7862,167.2966,3871023
2024-09-25,167.2287,167.7535,167.2231,167.5258,2838691
2024-09-26,167.7440,168.0981,167.0724,167.4619,1606903
2024-09-27,167.6885,167.8472,166.1845,166.4777,1592195
2024-09-30,166.8339,167.6903,165.3454,165.7931,2771905
2024-10-01,165.6183,165.7172,164.5511,164.8364,6101373
2024-10-02,165.2840,167.1754,164.8829,166.5619,4924372
2024-10-03,166.7948,167.3881,165.3310,166.0288,6881693
2024-10-04,166.2681,166.5753,166.2147,166.3741,1970507
2024-10-07,166.6151,168.4210,166.3938,167.5934,7984000
2024-10-08,167.6166,168.4817,164.8096,165.1262,1901145
2024-10-09,164.6099,165.4575,163.5280,165.0226,5322345
2024-10-10,165.7793,168.3038,165.6453,167.8055,6786929
2024-10-11,168.1566,168.8091,167.9851,168.5022,3545197
2024-10-14,168.3142,170.4844,167.7753,170.2673,4556439
2024-10-15,170.2265,174.2053,170.1422,173.5270,3828785
2024-10-16,173.8541,176.7873,173.2522,176.5204,3074044
2024-10-17,176.1810,176.3824,175.2918,175.8908,3217008
2024-10-18,176.1225,179.2126,175.9438,177.5624,1432680
2024-10-21,177.1227,177.5465,176.6098,177.3966,6603831
2024-10-22,177.0062,177.0505,175.9769,176.5201,1470206
2024-10-23,176.9143,178.7177,176.8667,178.6662,3037678
2024-10-24,178.5707,180.2525,177.2996,179.8703,4983012
2024-10-25,179.9889,180.6472,177.6502,178.5391,4527935
2024-10-28,178.5581,179.2546,178.4366,179.1970,6460158
2024-10-29,179.7931,180.7635,178.0436,178.9169,3173203
2024-10-30,180.1697,180.4853,179.7065,179.9099,1761971
2024-10-31,179.7007,180.8462,175.7607,175.7651,3686599
2024-11-01,175.5822,176.2876,174.4925,175.0003,3300782
2024-11-04,174.9692,175.2904,172.7557,174.0099,1031403
2024-11-05,174.3328,175.3415,174.0528,174.3448,6647678
2024-11-06,175.1688,177.0241,174.9791,176.0088,2181719
2024-11-07,175.9483,176.3184,174.3369,174.7814,4183057
2024-11-08,174.2729,175.3872,172.3854,173.1582,7962570
2024-11-11,173.1236,174.7015,172.6893,174.2095,5863748
2024-11-12,174.0427,176.9813,173.5461,176.6578,2244448
2024-11-13,176.6712,176.9468,174.1243,174.8008,3105892
2024-11-14,175.0632,175.1624,174.8673,174.8775,6964133
2024-11-15,175.5174,175.7392,172.5184,173.3564,1211604
2024-11-18,173.1569,173.2775,172.8818,173.1923,3769366
2024-11-19,172.8928,173.2792,172.2466,172.3595,2499354
2024-11-20,171.9267,172.3422,171.5731,171.8714,7345441
2024-11-21,171.5890,172.3564,171.2059,171.2759,4337896
2024-11-22,171.9020,173.2800,171.5961,173.0723,2559954
2024-11-25,172.3336,174.6328,171.9929,173.3190,6767261
