date,open,high,low,close,volume
2023-09-25,538.4126,543.5666,536.2151,542.2631,2220661
2023-09-26,543.2641,547.7301,543.1324,544.0759,3201923
2023-09-27,545.4720,546.5757,542.1215,542.5971,3246691
2023-09-28,544.5138,551.6433,544.3594,551.0590,7528102
2023-09-29,550.5333,559.2311,550.0751,558.4559,6795824
2023-10-02,557.6184,566.9811,556.5337,565.1285,5681230
2023-10-03,563.5618,567.1955,562.0774,564.8986,5140498
2023-10-04,562.6477,563.1129,552.2137,553.6025,5355646
2023-10-05,553.6823,555.5740,553.5711,555.1370,6116781
2023-10-06,553.0110,561.0108,552.4090,560.1539,4294751
2023-10-09,559.0117,567.9330,557.4783,565.6224,2550611
2023-10-10,565.5131,565.6776,552.2991,553.7809,5983921
2023-10-11,552.1003,552.8558,544.1784,545.1285,4335643
2023-10-12,545.7270,551.8896,545.0739,551.6233,4125134
2023-10-13,549.3772,551.9127,544.8500,546.5832,4606933
2023-10-16,547.2065,554.8733,546.9080,553.1702,4235363
2023-10-17,554.7690,557.4051,542.2402,542.6787,2483128
2023-10-18,543.9856,544.3033,538.1611,539.1029,2988906
2023-10-19,538.1664,544.6557,535.5436,542.0842,6208957
2023-10-20,544.0598,558.6791,543.2795,555.2075,5564406
2023-10-23,556.8477,563.0390,556.7306,561.1808,5902978
2023-10-24,562.9431,568.7505,560.7526,565.1614,7007679
2023-10-25,564.7597,569.4818,563.7692,565.2777,3115001
2023-10-26,564.7199,572.3332,564.0630,571.3779,6902731
2023-10-27,570.4062,572.7369,570.0875,571.7581,5592988
2023-10-30,571.8786,571.9869,565.7793,567.4251,2248061
2023-10-31,569.3963,578.3086,568.6938,576.3702,3660918
2023-11-01,574.3482,574.3484,567.2225,568.0194,5853299
2023-11-02,565.7518,569.8846,564.7034,568.7806,5588366
2023-11-03,569.7898,580.6029,569.4630,577.7246,3575834
2023-11-06,577.4588,578.4333,575.8528,576.3805,2827782
2023-11-07,577.4972,578.9240,573.4812,574.7755,4155319
2023-11-08,575.3035,577.5410,569.2675,571.4405,5586896
2023-11-09,570.5147,570.7932,566.6764,568.7857,2116214
2023-11-10,566.7077,567.6731,559.7118,561.2772,4107331
2023-11-13,561.9490,566.0838,559.6178,565.3934,7974006
2023-11-14,564.5173,565.1717,560.9305,561.9521,3701409
2023-11-15,564.6892,566.7822,557.5481,558.8503,6302816
2023-11-16,556.7773,557.2514,547.3686,547.6022,1682914
2023-11-17,546.5367,548.7827,546.2544,548.6469,1739525
2023-11-20,547.2931,547.5116,536.8398,539.5626,6877628
2023-11-21,540.0389,542.2019,532.5720,533.4981,3427548
2023-11-22,532.5253,533.4161,528.0906,533.2720,3544989
2023-11-23,536.0420,547.3991,535.9964,546.3656,4350084
2023-11-24,547.4620,555.5401,546.1261,553.4314,5541353
2023-11-27,556.6924,565.1469,554.4444,564.8526,3070026
2023-11-28,565.8127,568.7508,561.0812,562.1602,7180710
2023-11-29,560.8801,566.2275,560.2138,566.0088,1653732
2023-11-30,567.1204,571.5690,564.0964,569.7503,6738152
2023-12-01,568.5818,569.8637,564.3891,565.3306,6127911
2023-12-04,566.0425,566.5984,562.3873,564.6788,1870146
2023-12-05,563.2225,577.8286,561.3356,576.8979,6855164
2023-12-06,575.5682,577.3882,574.1722,576.8584,5281813
2023-12-07,579.6676,579.7187,569.0151,571.1710,7645196
2023-12-08,571.1784,582.5915,569.6892,582.2284,7469313
2023-12-11,580.7704,581.0293,579.8801,580.7958,5619328
2023-12-12,579.4833,580.1636,574.5767,575.5414,1344733
2023-12-13,575.5450,587.8262,574.6403,584.4773,3375698
2023-12-14,582.1489,583.0595,581.5829,582.6832,3410947
2023-12-15,583.6500,584.3123,569.0372,569.6167,6824266
2023-12-18,571.1197,571.8773,568.6325,569.9887,6247506
2023-12-19,570.0688,572.0718,568.7900,570.7550,6527912
2023-12-20,570.5173,576.5020,566.8813,573.4211,7300347
2023-12-21,573.2493,574.9259,571.4223,572.6941,5640483
2023-12-22,571.0596,573.9358,570.2723,572.2836,6943943
2023-12-25,571.5710,571.7475,569.1987,569.4954,3011170
2023-12-26,566.9039,567.8871,560.4315,562.2410,3796943
2023-12-27,562.1847,562.9792,560.2922,561.7126,5830115
2023-12-28,563.9839,574.6269,561.5222,572.6848,3550354
2023-12-29,573.2302,575.0574,570.7046,573.1054,4591908
2024-01-01,569.0324,578.5681,568.3443,577.6490,3993566
2024-01-02,576.8273,580.2670,575.5432,576.9674,6507358
2024-01-03,577.9436,579.9381,573.9079,574.2068,3744409
2024-01-04,575.9048,577.8353,573.6482,573.7234,2185356
2024-01-05,574.1150,577.6333,572.8742,576.2080,5981594
2024-01-08,573.9315,574.3044,573.5899,573.8765,6955363
2024-01-09,572.7958,577.7274,566.8927,570.6971,6569316
2024-01-10,570.7299,571.8047,569.1538,569.8837,2738775
2024-01-11,568.7210,576.1799,567.0028,573.3536,2965254
2024-01-12,573.1509,574.8578,567.1417,568.7025,4525726
2024-01-15,568.6763,577.8038,568.1185,577.3413,3089942
2024-01-16,578.0318,578.4195,569.4624,570.1030,6867797
2024-01-17,570.3899,572.5096,565.1268,566.3130,5555264
2024-01-18,566.5024,570.4759,565.1439,565.9445,1232759
2024-01-19,568.0045,576.0224,565.4519,574.4648,2574123
2024-01-22,572.4352,572.8961,563.7129,564.8323,2773389
2024-01-23,565.7690,568.9612,565.5015,566.7759,4141188
2024-01-24,564.9415,567.8926,564.9136,566.5827,6770376
2024-01-25,567.4215,568.2396,561.5078,563.4330,2652590
2024-01-26,562.8564,569.3518,561.5281,568.9110,4960319
2024-01-29,570.0587,576.3494,569.9308,573.1180,1904666
2024-01-30,572.8638,573.2825,571.0071,571.3543,3592457
2024-01-31,572.3783,585.9841,568.9234,583.0855,4940409
2024-02-01,584.4736,594.7809,584.3876,591.6083,2262820
2024-02-02,590.9273,599.1478,590.1693,597.2276,1882545
2024-02-05,595.9000,601.5842,594.4098,600.5308,7719602
2024-02-06,597.1925,602.1912,595.7676,600.6833,5776355
2024-02-07,600.1836,609.5041,598.6665,604.1929,2308833
2024-02-08,603.7799,611.1612,603.7189,610.4530,6911153
2024-02-09,608.4822,617.1282,605.5868,612.5515,2944997
2024-02-12,613.5927,615.1527,610.1303,610.3674,3236530
2024-02-13,610.4635,613.9112,609.5074,613.1629,1795580
2024-02-14,609.2557,614.5235,608.5119,613.5210,7302925
2024-02-15,611.9385,620.5224,610.9996,617.7776,3742760
2024-02-16,620.5487,625.5283,618.6208,622.5884,4609110
2024-02-19,621.8714,624.8147,621.7028,624.7355,7590110
2024-02-20,622.2201,627.6060,619.7781,626.8526,3049180
2024-02-21,627.7873,634.9300,627.2689,631.9465,1663978
2024-02-22,634.1558,634.1679,630.7378,632.0696,4593431
2024-02-23,632.9797,633.7710,628.3784,629.4070,5578337
2024-02-26,630.5891,631.7442,628.9968,631.2720,5981842
2024-02-27,631.2840,636.1582,630.7499,635.7187,4260521
2024-02-28,637.1086,637.7901,631.4329,633.1905,7013474
2024-02-29,635.4005,637.0675,628.1209,631.1977,1201774
2024-03-01,633.8146,642.3219,631.4103,641.2575,5713424
2024-03-04,640.8480,647.6632,639.8854,647.2026,5913030
2024-03-05,646.0746,646.5518,645.4228,646.0393,5667355
2024-03-06,645.9952,657.5589,645.9060,655.0454,2958214
2024-03-07,652.5781,656.8247,650.9349,654.3980,1380523
2024-03-08,654.0297,654.6705,653.8573,654.3011,7355911
2024-03-11,652.9269,654.3558,648.6994,651.7408,6870574
2024-03-12,648.6159,648.7850,638.3463,639.8638,4545328
2024-03-13,641.5824,655.1204,640.1944,651.8791,3227228
2024-03-14,652.1585,653.7429,649.1705,649.9203,6739565
2024-03-15,649.1770,652.4120,642.6733,643.3722,7997086
2024-03-18,642.1978,668.0766,641.3352,662.2735,5963522
2024-03-19,662.7232,667.2663,660.3345,666.4365,2298958
2024-03-20,670.1656,676.6024,668.7305,675.4409,3534841
2024-03-21,674.8859,676.7023,668.3312,669.8306,5181302
2024-03-22,670.7607,690.1986,670.5055,688.7180,2395380
2024-03-25,688.2000,693.6888,687.9154,690.8708,2269326
2024-03-26,693.2047,695.2385,690.1112,691.6129,1133733
2024-03-27,691.9488,694.1848,690.4974,690.9566,6480482
2024-03-28,690.3487,690.8829,683.8389,687.7555,4454390
2024-03-29,687.0021,689.4153,685.2206,688.1990,1613623
2024-04-01,688.1477,692.9939,685.3070,691.6238,4531110
2024-04-02,690.5166,694.9929,689.0926,694.6784,5786362
2024-04-03,695.3714,696.1835,694.5170,694.6229,6813599
2024-04-04,693.9081,694.5007,687.9489,689.6694,5381646
2024-04-05,690.4310,694.7716,688.9016,689.7179,7588250
2024-04-08,687.1587,687.8280,675.3344,676.0275,7774544
2024-04-09,679.3676,694.0459,675.2426,693.9531,3830124
2024-04-10,694.7672,702.3508,694.3616,701.9711,5475480
2024-04-11,702.3737,703.8052,696.1034,698.6312,2483216
2024-04-12,697.7127,702.4713,695.6312,700.1823,3458311
2024-04-15,700.2332,710.2428,697.3268,706.4656,6739548
2024-04-16,706.1569,717.1843,703.5690,713.9429,3941785
2024-04-17,712.5969,721.0601,712.4516,717.2166,1057380
2024-04-18,717.2255,721.2423,714.9863,720.2583,2822694
2024-04-19,720.9485,722.2049,704.5706,704.8056,4126488
2024-04-22,706.2535,711.4236,704.9101,709.9305,2631940
2024-04-23,710.2481,711.6154,704.7827,705.5308,6770022
2024-04-24,705.2424,705.5923,693.1041,696.7806,3537475
2024-04-25,693.5740,699.1175,692.2386,694.2611,5777038
2024-04-26,696.7327,705.0550,696.1650,702.8345,5390045
2024-04-29,703.9715,708.3022,702.5812,704.1983,1158044
2024-04-30,707.3769,709.2908,696.1618,697.7389,4272989
2024-05-01,695.6155,700.8443,695.4950,700.8193,5276455
2024-05-02,701.8223,705.1958,701.7381,704.5729,3777917
2024-05-03,704.6270,723.2275,703.6243,721.4366,7144645
2024-05-06,720.1694,720.8139,711.2137,712.5019,1937277
2024-05-07,712.6410,715.6698,700.0209,705.1304,1627470
2024-05-08,705.4121,721.6168,704.4944,719.3830,4080151
2024-05-09,719.3363,719.6657,703.9823,707.2110,6971425
2024-05-10,707.9832,708.3987,701.4772,702.9338,3486613
2024-05-13,704.8800,706.2213,703.0290,706.0963,5838546
2024-05-14,706.3728,707.6996,702.9365,704.4984,1307602
2024-05-15,705.2295,711.4187,704.1369,710.5309,4503811
2024-05-16,709.9885,714.4622,709.4993,713.4264,1477697
2024-05-17,713.4213,713.6034,711.0582,711.2680,5914000
2024-05-20,711.3788,724.2874,711.0033,721.9821,2152490
2024-05-21,720.9117,722.4772,706.3795,712.3549,1095468
2024-05-22,711.7591,712.8066,707.9377,712.3376,2201449
2024-05-23,711.2692,722.3355,710.7948,719.6604,5829770
2024-05-24,722.9057,724.5723,719.0607,720.6702,4231747
2024-05-27,723.1781,723.6609,716.4652,718.9983,2216257
2024-05-28,719.1589,720.8537,717.9640,719.9264,7174202
2024-05-29,722.2549,725.4214,716.1079,717.9147,2253828
2024-05-30,719.0668,729.2185,718.1322,725.2807,1608903
2024-05-31,726.1713,734.3240,724.7055,731.6091,5757523
2024-06-03,729.4134,732.0184,727.8195,731.9951,6363234
2024-06-04,730.6954,731.7743,727.9949,731.3939,7462049
2024-06-05,732.8952,746.1731,731.8880,744.0309,6888711
2024-06-06,742.2095,745.7759,741.2116,745.3327,5120743
2024-06-07,745.5482,745.9318,741.3222,743.6350,2343587
2024-06-10,741.1471,747.6213,740.3052,743.4732,7021492
2024-06-11,746.2027,749.0573,736.8666,739.8048,7672050
2024-06-12,738.1872,739.2344,735.7109,735.9828,7936795
2024-06-13,733.9813,752.2391,731.8353,750.2592,3455706
2024-06-14,753.4236,756.5918,750.4114,754.4434,5443852
2024-06-17,749.9058,752.7026,747.9045,752.3892,7579193
2024-06-18,751.7863,754.3097,747.2115,750.5927,7650353
2024-06-19,752.2804,753.9812,742.1306,746.3946,6100059
2024-06-20,745.7650,751.4949,743.7483,749.6017,4841702
2024-06-21,746.1396,747.8007,737.9523,740.2546,6143626
2024-06-24,741.0058,750.1553,739.9295,749.2975,5734251
2024-06-25,746.0027,750.1193,744.9220,747.8444,3694804
2024-06-26,743.8266,750.2608,743.7877,749.0703,7728884
2024-06-27,747.7037,752.7523,746.2662,751.5017,1575009
2024-06-28,748.2972,751.1084,743.1039,750.9716,5633680
2024-07-01,748.3576,753.6921,746.5096,752.1789,5371192
2024-07-02,751.7890,755.4603,751.3573,753.3254,4721855
2024-07-03,751.5504,753.5597,749.4016,752.9044,5353670
2024-07-04,752.3368,757.3556,751.6490,755.0431,6693862
2024-07-05,754.7677,757.7489,747.7570,748.2453,6584893
2024-07-08,752.5569,753.9710,744.4794,745.4744,7686043
2024-07-09,743.8199,752.4537,742.8487,752.1464,1817304
2024-07-10,754.7740,759.5505,745.8153,750.0082,3238968
2024-07-11,751.5665,754.5798,749.9359,753.6161,3729854
2024-07-12,754.2379,763.2681,751.1352,761.4104,5583880
2024-07-15,761.9402,765.0648,754.1781,756.6255,3857085
2024-07-16,756.5628,756.7267,742.1743,744.3093,7229787
2024-07-17,741.4746,746.4210,728.7113,729.0403,7454306
2024-07-18,730.5334,740.6092,727.7804,736.6329,5639175
2024-07-19,735.3294,743.2429,732.3777,741.4858,7410612
2024-07-22,742.0679,743.5650,736.9460,740.9086,2127872
2024-07-23,740.0011,741.8742,738.1282,739.1494,5685443
2024-07-24,736.3843,736.9714,733.9971,735.7127,7930167
2024-07-25,735.8601,741.3713,733.2263,733.7889,3783603
2024-07-26,734.5601,741.6756,731.4144,738.8613,4880443
2024-07-29,736.1536,736.1788,726.9084,730.7937,6497070
2024-07-30,732.7404,734.7360,730.5485,733.1384,3337263
2024-07-31,733.5047,733.7893,725.8098,726.4866,7733767
2024-08-01,726.2229,733.0832,724.8098,730.1202,6368955
2024-08-02,727.5409,730.0239,718.3160,723.2557,5956798
2024-08-05,726.8901,741.7810,725.5825,740.8592,5235314
2024-08-06,740.0152,754.1369,736.8095,753.0828,3924352
2024-08-07,755.0633,755.0808,750.0255,752.2884,2774649
2024-08-08,750.9921,754.7663,748.2880,748.3236,1791249
2024-08-09,749.7189,750.2505,748.8403,749.3104,3991481
2024-08-12,752.2486,754.2046,741.9324,743.2446,5572162
2024-08-13,742.8524,750.7446,742.5225,750.5055,5345957
2024-08-14,748.1121,749.9610,746.5097,747.7918,6153772
2024-08-15,746.7557,747.3200,740.1760,742.2518,6469256
2024-08-16,740.0947,742.4701,736.3087,736.8985,7275194
2024-08-19,736.4131,740.8387,735.4369,740.6274,5568645
2024-08-20,739.8071,744.0076,735.6636,735.7194,4350059
2024-08-21,737.7701,739.4760,732.7847,737.9351,5117773
2024-08-22,735.4020,739.4379,732.7904,737.5363,3466987
2024-08-23,737.1627,738.2454,727.1326,727.7631,4417445
2024-08-26,728.1050,728.4001,723.1502,724.6911,7746935
2024-08-27,723.9105,725.7952,709.3774,711.8053,2160037
2024-08-28,711.6335,719.0938,709.8508,717.1359,3373256
2024-08-29,716.3406,716.3776,712.8593,715.7596,2564505
2024-08-30,718.2227,720.7348,702.9522,702.9964,5611505
2024-09-02,703.4705,707.2640,700.1828,701.0175,4404982
2024-09-03,701.8183,703.1452,700.1347,702.7640,4466704
2024-09-04,704.5136,709.8606,701.0684,707.6436,5575766
2024-09-05,708.4180,719.5041,708.0086,717.1968,2279852
2024-09-06,717.1488,717.3335,711.7020,712.9053,5862669
2024-09-09,714.3161,714.9274,710.1941,713.1143,7479617
2024-09-10,711.3535,714.3521,697.5433,702.7985,5669472
2024-09-11,703.4277,706.5402,701.7718,704.5188,3888072
2024-09-12,704.1151,716.2287,702.8539,715.3097,5237102
2024-09-13,717.2003,717.2705,709.4096,711.2437,7865877
2024-09-16,710.9328,711.0384,699.5421,701.0167,1344689
2024-09-17,700.4969,702.4742,693.9162,697.3212,3368651
2024-09-18,694.7159,695.9567,690.5424,691.3337,1721525
2024-09-19,693.6157,706.5438,692.5478,705.4944,1430005
2024-09-20,704.9095,706.0300,696.1114,696.6397,4467329
2024-09-23,697.8133,698.0967,688.7532,689.0814,3546342
2024-09-24,688.4350,695.4593,682.5548,692.6183,6049848
2024-09-25,690.9514,692.8227,682.9251,684.6722,1351135
2024-09-26,683.7337,686.4744,683.0176,685.7034,5508648
2024-09-27,681.9607,682.0199,677.1960,677.3791,2176032
2024-09-30,677.0528,679.7715,675.3102,677.4739,3940344
2024-10-01,678.8948,678.9504,674.0636,675.1722,3642793
2024-10-02,671.4114,679.9231,671.3161,677.6926,5891773
2024-10-03,676.8447,676.8623,663.4929,665.2565,2806167
2024-10-04,666.6699,671.3605,666.2013,667.7869,4508148
2024-10-07,666.5269,668.9486,657.6338,659.8422,3758337
2024-10-08,658.6737,659.6851,654.8127,655.3214,6346051
2024-10-09,654.1632,663.4245,650.4444,662.1805,5134747
2024-10-10,662.6726,664.8117,650.2174,653.8679,2676145
2024-10-11,652.2993,661.2665,651.5377,659.3538,7009248
2024-10-14,660.4454,662.3875,656.9333,659.2304,3597158
2024-10-15,656.2420,661.7108,655.6637,659.3887,4511113
2024-10-16,656.4253,658.9457,654.1218,654.8321,7201727
2024-10-17,653.1748,661.3814,652.6535,659.6858,1999092
2024-10-18,659.9328,663.2708,658.0505,662.2619,4411620
2024-10-21,662.0962,676.0837,660.3118,675.7858,5346464
2024-10-22,674.8442,675.7150,670.1489,671.7568,6460923
2024-10-23,673.3771,686.1629,672.4485,684.8243,6447446
2024-10-24,682.8232,684.2567,676.7489,678.4664,7400061
2024-10-25,679.6974,682.1366,671.5533,672.4188,3805749
2024-10-28,672.1715,674.8945,672.0471,673.0624,4129673
2024-10-29,671.6472,681.9173,670.9494,681.7360,2764541
2024-10-30,681.3218,683.4385,669.7562,673.5587,5301790
2024-10-31,674.0752,680.6028,673.3751,679.8058,4898509
2024-11-01,680.6456,684.0798,672.5939,677.7287,3463921
2024-11-04,677.1772,678.5468,669.4018,673.8189,6939291
2024-11-05,672.2622,675.2236,670.1460,673.6069,2665643
2024-11-06,672.4777,673.4069,667.6107,668.9184,7125602
2024-11-07,667.8848,678.7325,667.1650,676.6156,6504074
2024-11-08,676.9185,681.7629,675.9768,680.7819,3709173
2024-11-11,681.6170,686.5268,680.3114,685.0715,1081113
2024-11-12,684.4516,687.5896,668.3467,669.5799,4142281
2024-11-13,668.2593,671.2695,663.7061,665.2853,5753968
2024-11-14,663.7838,667.3477,662.9543,664.9784,4308138
2024-11-15,666.7560,673.2071,656.9498,658.0040,7213668
2024-11-18,655.1825,657.9072,654.5821,654.8088,4259971
2024-11-19,654.7657,656.9394,645.7041,647.1954,1512895
2024-11-20,648.4227,651.6089,647.6635,648.5931,7407796
2024-11-21,648.9241,652.5904,644.5219,644.6443,1301912
2024-11-22,645.3751,651.4139,644.9741,648.5703,6508919
2024-11-25,648.8296,660.7887,647.6794,656.8766,4855118
